,iata_code,latitude,longitude
840,BMM,2.075638,11.493195
841,BMN,37.09875,43.266583
842,BMO,24.269033,97.246153
843,BMP,-20.803,149.27
844,BMQ,-3.981944,39.730556
845,BMR,53.726944,7.373055
846,BMS,-14.255383,-41.817458
847,BMT,30.070204,-94.215097
848,BMU,-8.539647,118.687322
849,BMV,12.668311,108.120272
850,BMW,21.375,0.923889
851,BMX,59.361247,-155.258821
852,BMY,-19.720556,163.661111
853,BMZ,-7.833,143.233
854,BNA,36.124472,-86.678194
855,BNB,-0.286,20.884
856,BNC,0.575,29.473889
857,BND,27.218317,56.37785
858,BNE,-27.384167,153.1175
859,BNF,57.088826,-134.833141
860,BNG,33.922583,-116.850528
861,BNH,41.766388888889,-72.683333333333
862,BNI,6.316981,5.599503
863,BNK,-28.833889,153.5625
864,BNL,33.258001,-81.387933
865,BNM,-9.133,147.667
866,BNN,65.461111,12.2175
867,BNO,43.591907,-118.955436
868,BNP,32.967,70.533
869,BNQ,7.6,126.567
870,BNR,10.683,-4.717
871,BNS,8.619575,-70.220825
872,BNT,-5.733,145.217
873,BNU,-26.830644,-49.090314
874,BNV,-6.417,146.817
875,BNW,42.049556,-93.847611
876,BNX,44.941444,17.297501
877,BNY,-11.302222,159.798056
878,BNZ,-5.8,144.6
879,BOA,-5.854,13.064
880,BOB,-16.444378,-151.751286
881,BOC,9.340853,-82.250842
882,BOD,44.828611,-0.715278
883,BOE,-1.033,15.383
884,BOF,38.842891,-77.016087
885,BOG,4.703056,-74.138333
886,BOH,50.78,-1.8425
887,BOI,43.564361,-116.222861
888,BOJ,42.569583,27.515236
889,BOK,42.074556,-124.290094
890,BOL,55.059999,-7.015833
891,BOM,19.088686,72.867919
892,BON,12.131044,-68.268511
893,BOO,67.269167,14.365278
894,BOP,5.958,15.637
895,BOQ,-6.533,155.333
896,BOR,47.655556,7.010833
897,BOS,42.362972,-71.006417
898,BOT,-7.233,141.083
899,BOU,47.064453,2.378953
900,BOV,-3.383,153.267
901,BOW,27.943361,-81.783417
902,BOX,-16.075278,136.302222
903,BOY,11.160056,-4.330969
904,BOZ,6.344167,16.321943
905,BPA,40.75,-73.483333333333
906,BPB,-9.133,147.533
907,BPC,6.039239,10.122639
908,BPD,-7.733,147.017
909,BPE,5.9,16.466666666667
910,BPF,-8.561667,158.119167
911,BPG,-15.861344,-52.388894
912,BPH,8.19595,126.321597
913,BPI,42.58507,-110.111153
914,BPK,36.368942,-92.470528
915,BPN,-1.268272,116.894478
916,BPS,-16.438638,-39.080917
917,BPT,29.950833,-94.020694
918,BPU,33.3,131.533
919,BPX,30.553611,97.108333
920,BPY,-16.741945,44.481388
921,BQA,15.729836,121.500133
922,BQB,-33.6925,115.39527777778
923,BQE,11.2975,-15.838056
924,BQH,51.330833,0.0325
925,BQI,11.4,-7.85
926,BQK,31.259034,-81.466316
927,BQL,-22.913333,139.899722
928,BQN,18.494861,-67.129444
929,BQO,9.2775,-3.025278
930,BQQ,-11.080767,-43.147494
931,BQS,50.425394,127.412478
932,BQT,52.108334,23.898056
933,BQU,12.988444,-61.262033
934,BQV,58.455208,-135.88517
935,BQW,-20.148333,127.973333
936,BRA,-12.078892,-45.008994
937,BRB,-12.079722,-45.01
938,BRC,-41.151172,-71.157542
939,BRD,46.40175,-94.135583
940,BRE,53.0475,8.786667
941,BRF,51.0,-3.1833333333333
942,BRG,37.116666666667,-82.816666666667
943,BRH,-5.733,145.367
944,BRI,41.138856,16.760594
945,BRJ,-36.733,146.967
946,BRK,-30.039167,145.951667
947,BRL,40.783225,-91.125506
948,BRM,10.042747,-69.358619
949,BRN,46.9141,7.497153
950,BRO,25.906833,-97.425833
951,BRP,-7.667,146.35
952,BRQ,49.151269,16.694433
953,BRR,57.022778,-7.443056
954,BRS,51.382669,-2.719089
955,BRT,-11.769167,130.619722
956,BRU,50.901389,4.484444
957,BRV,53.507081,8.572878
958,BRW,71.284889,-156.768583
959,BRX,18.251464,-71.1204
960,BRY,37.814333,-85.499639
961,BRZ,8.733,-7.5
962,BSA,11.275278,49.149444
963,BSB,-15.8711,-47.918625
964,BSC,6.202936,-77.3948
965,BSD,25.051667,99.168056
966,BSE,1.813611,109.762778
967,BSF,19.760013,-155.553766
968,BSG,1.905469,9.805681
969,BSH,50.835556,-0.297222
970,BSI,40.433333333333,-79.266666666667
971,BSJ,-37.8875,147.567778
972,BSK,34.801667,5.741667
973,BSL,47.58999999,7.52999999
974,BSM,36.655144,52.349594
975,BSN,6.492,17.429
976,BSO,20.451322,121.979883
977,BSP,-8.85,141.25
978,BSQ,31.36399,-109.883129
979,BSR,30.549068,47.662142
980,BSS,-7.526033,-46.053275
981,BST,31.559017,64.364099
982,BSU,1.224722,19.788889
983,BSV,-7.241,141.092
984,BSW,60.423064,-146.145909
985,BSX,16.815233,94.779911
986,BSY,2.330556,42.311667
987,BSZ,58.266666666667,-157.48333333333
988,BTA,4.548611,13.726111
989,BTB,3.05,18.5
990,BTC,7.705756,81.678783
991,BTD,-18.635556,135.939444
992,BTE,7.532222,-12.518611
993,BTF,40.869389,-111.927161
994,BTG,7.314167,18.308889
995,BTH,1.121028,104.118753
996,BTI,70.172778,-146.836111
997,BTJ,5.523522,95.420372
998,BTK,56.370556,101.698331
999,BTL,42.307278,-85.25148
1000,BTM,45.954806,-112.497472
1001,BTN,34.621709,-79.734359
1002,BTO,4.217,-55.45
1003,BTP,40.776583,-79.951083
1004,BTQ,-2.595833,29.736667
1005,BTR,30.532906,-91.149877
1006,BTS,48.170167,17.212667
1007,BTT,66.913944,-151.529056
1008,BTU,3.12385,113.020472
1009,BTV,44.471861,-73.153278
1010,BTW,-3.412408,115.995136
1011,BTX,-25.695,140.736667
1012,BTY,36.861057,-116.787004
1013,BTZ,40.2325,29.009444
1014,BUA,-5.422317,154.672667
1015,BUB,41.776694,-99.14975
1016,BUC,-17.748611,139.534444
1017,BUD,47.436933,19.255592
1018,BUG,-12.609025,13.403711
1019,BUI,-3.7,138.633
1020,BUJ,35.331389,4.204444
1021,BUK,15.833,43.767
1022,BUL,-7.217,146.633
1023,BUM,38.28977,-94.340127
1024,BUN,3.819592,-76.989625
1025,BUO,9.53,45.556944
1026,BUP,30.270139,74.755772
1027,BUQ,-20.017431,28.617869
1028,BUR,34.200667,-118.358667
1029,BUS,41.610278,41.599694
1030,BUT,53.4,-2.633
1031,BUU,6.267,-7.05
1032,BUV,-30.319167,-57.559444
1033,BUW,-5.486875,122.569047
1034,BUX,1.565719,30.220833
1035,BUY,-33.378332,115.676667
1036,BUZ,28.944811,50.834637
1037,BVA,49.454444,2.112778
1038,BVB,2.846311,-60.690069
1039,BVC,16.136531,-22.888897
1040,BVD,53.733333333333,-166.31666666667
1041,BVE,45.149583,1.474364
1042,BVF,-16.8,178.617
1043,BVG,70.871389,29.034167
1044,BVH,-12.694375,-60.098269
1045,BVI,-25.8975,139.3475
1046,BVK,-13.533,-63.8
1047,BVL,-13.583,-63.583
1048,BVM,-15.871694,-38.871917
1049,BVO,36.764249,-96.011201
1050,BVP,-5.35,141.65
1051,BVR,14.844,-24.711
1052,BVS,-1.636531,-50.443614
1053,BVU,61.172219,-151.043897
1054,BVW,-12.659167,142.674722
1055,BVX,35.726222,-91.647444
1056,BVY,42.584141,-70.916144
1057,BVZ,-16.733611,125.439444
1058,BWA,27.507222,83.418056
1059,BWB,-20.864444,115.406111
1060,BWC,32.992944,-115.516889
1061,BWD,31.793611,-98.9565
1062,BWE,52.319167,10.556111
1063,BWF,54.131167,-3.263667
1064,BWG,36.964528,-86.419667
1065,BWH,5.465917,100.391167
1066,BWI,39.175361,-76.668333
1067,BWJ,-6.4,146.9
1068,BWK,43.285719,16.679718
1069,BWL,36.795865,-97.316988
1070,BWM,46.186991,-103.428081
1071,BWN,4.9442,114.928353
1072,BWO,51.858333,47.745556
1073,BWP,-3.017,141.15
1074,BWQ,-29.973889,146.816667
1075,BWS,48.990059,-122.732369
1076,BWT,-40.998889,145.731111
1077,BWU,-33.924444,150.988333
1078,BWY,52.1,1.3166666666667
1079,BXA,30.813686,-89.864964
1080,BXB,-2.532242,133.438894
1081,BXC,42.483611111111,-71.535277777778
1082,BXD,-7.15,139.567
1083,BXE,14.847256,-12.468264
1084,BXF,64.233333333333,12.5
1085,BXG,33.041289,-82.00269
1086,BXH,46.893333,75.005
1087,BXI,9.533,-6.467
1088,BXJ,45.083333333333,74.016666666667
1089,BXK,33.420417,-112.686181
1090,BXL,-16.944,177.369
1091,BXM,-2.283,139.6
1092,BXN,37.140144,27.669717
1093,BXO,11.883333333333,-15.65
1094,BXR,29.084169,58.450042
1095,BXS,33.259028,-116.320972
1096,BXT,0.117,117.467
1097,BXU,8.951322,125.477972
1098,BXV,64.789999,-14.022778
1099,BXX,9.933,43.15
1100,BXZ,0.0,0.0
1101,BYA,64.078303,-141.113375
1102,BYB,25.6,56.233
1103,BYC,-21.960925,-63.651669
1104,BYD,14.133,46.55
1105,BYG,44.381085,-106.72179
1106,BYH,35.964333,-89.943944
1107,BYI,42.542604,-113.771544
1108,BYK,7.7388,-5.073667
1109,BYL,7.367,-9.983
1110,BYM,20.396331,-76.621494
1111,BYN,46.163311,100.704086
1112,BYO,-4.55,-38.65
1113,BYQ,3.455725,117.867372
1114,BYR,57.277228,11.000083
1115,BYS,35.28053,-116.630029
1116,BYT,51.668889,-9.484444
1117,BYU,49.984428,11.638569
1118,BYW,48.578992,-122.826291
1119,BYX,-13.198056,136.226944
1120,BZA,13.95,-84.6
1121,BZB,-21.542778,35.472778
1122,BZC,-22.770972,-41.962861
1123,BZD,-34.623611,143.578333
1124,BZE,17.539144,-88.308203
1125,BZG,53.096803,17.977669
1126,BZH,-17.483333333333,28.516666666667
1127,BZI,39.619258,27.925958
1128,BZK,53.214194,34.176447
1129,BZL,22.801031,90.301164
1130,BZM,51.449092,4.342031
1131,BZN,45.77757,-111.152022
1132,BZO,46.460194,11.326383
1133,BZP,-14.740278,144.119167
1134,BZR,43.323428,3.353397
1135,BZS,38.86333333,-77.01333333
1136,BZT,29.05,-95.566666666667
1137,BZU,2.818347,24.793706
1138,BZV,-4.2517,15.253031
1139,BZY,47.838114,27.781475
1140,BZZ,51.749964,-1.583617
1141,CAA,14.917,-85.9
1142,CAB,-5.596992,12.188353
1143,CAC,-25.000339,-53.500764
1144,CAD,44.275333,-85.418917
1145,CAE,33.938833,-81.119528
1146,CAF,-4.871519,-66.897458
1147,CAG,39.251469,9.054283
1148,CAH,9.188049,105.174721
1149,CAI,30.121944,31.405556
1150,CAJ,6.231989,-62.854433
1151,CAK,40.916083,-81.442194
1152,CAL,55.437222,-5.686389
1153,CAM,-20.006111,-63.527778
1154,CAN,23.392436,113.298786
1155,CAO,36.446152,-103.149969
1156,CAP,19.732989,-72.194739
1157,CAQ,7.968469,-75.198461
1158,CAR,46.8715,-68.017917
1159,CAS,33.556981,-7.660492
1160,CAT,24.315292,-75.452331
1161,CAU,-8.282392,-36.013503
1162,CAV,-11.893056,22.916389
1163,CAW,-21.698333,-41.301669
1164,CAX,54.9375,-2.809167
1165,CAY,4.819722,-52.361944
1166,CAZ,-31.538333,145.793889
1167,CBA,57.716666666667,-135.2
1168,CBB,-17.421058,-66.177114
1169,CBC,-18.917,125.55
1170,CBD,9.152508,92.819628
1171,CBE,39.61525,-78.761889
1172,CBF,41.26012,-95.758653
1173,CBG,52.205,0.175
1174,CBH,31.650569,-2.253153
1175,CBI,-40.389722,148.015833
1176,CBJ,17.928981,-71.644769
1177,CBK,39.427444,-101.046611
1178,CBL,8.121898,-63.537353
1179,CBM,33.645166,-88.445924
1180,CBN,-6.756144,108.539672
1181,CBO,7.165242,124.209619
1182,CBP,40.157223,-8.47
1183,CBQ,4.976019,8.347196
1184,CBR,-35.306944,149.195
1185,CBS,10.330069,-71.322528
1186,CBT,-12.479167,13.486944
1187,CBU,51.889475,14.531986
1188,CBV,15.468958,-90.406742
1189,CBW,-24.009222,-52.356781
1190,CBX,-33.064444,147.209167
1191,CBY,-19.478889,140.927222
1192,CBZ,55.383333333333,-132.41666666667
1193,CCA,35.597769,-92.451617
1194,CCB,34.111611,-117.687389
1195,CCC,22.513228,-78.510972
1196,CCD,34.060843,-118.417579
1197,CCE,18.100556,-63.048889
1198,CCF,43.215817,2.308544
1199,CCG,31.415139,-102.36292
1200,CCH,-46.583341,-71.687405
1201,CCI,-27.180611,-52.052722
1202,CCJ,11.136839,75.9553
1203,CCK,-12.188333,96.833889
1204,CCL,-26.775,150.616667
1205,CCM,-28.725817,-49.424739
1206,CCN,34.526669,65.271666
1207,CCO,4.564167,-71.336389
1208,CCP,-36.77265,-73.063106
1209,CCQ,-12.6,-38.967
1210,CCR,37.989667,-122.056889
1211,CCS,10.603117,-66.990583
1212,CCT,-37.910183,-67.834969
1213,CCU,22.654739,88.446722
1214,CCV,-16.265,167.924444
1215,CCW,-33.667222,136.891111
1216,CCX,-16.043555,-57.629928
1217,CCY,43.072609,-92.610778
1218,CCZ,25.417108,-77.88085
1219,CDA,-12.903889,132.532778
1220,CDB,55.20515,-162.724466
1221,CDC,37.700966,-113.098846
1222,CDD,15.317,-83.583
1223,CDE,56.002113,-134.135338
1224,CDG,49.009722,2.547778
1225,CDH,33.622806,-92.763389
1226,CDI,28.037583,-115.189572
1227,CDJ,-8.348347,-49.301528
1228,CDK,29.134222,-83.050472
1229,CDL,65.907658,-161.926306
1230,CDN,34.283583,-80.564861
1231,CDO,-32.155555,25.645833
1232,CDP,14.509961,78.772833
1233,CDQ,-18.218,142.254
1234,CDR,42.837556,-103.095389
1235,CDS,34.433778,-100.288
1236,CDU,-34.040278,150.687222
1237,CDV,60.491778,-145.477556
1238,CDW,40.875223,-74.281357
1239,CDY,7.014,118.496
1240,CDZ,36.533611111111,-6.2994444444444
1241,CEA,37.648598,-97.250599
1242,CEB,10.307542,123.979439
1243,CEC,41.780167,-124.236528
1244,CED,-32.130556,133.709722
1245,CEE,59.273611,38.015833
1246,CEF,42.194014,-72.534783
1247,CEG,53.178056,-2.977778
1248,CEH,-10.583333333333,33.8
1249,CEI,19.952342,99.882928
1250,CEJ,51.5,31.3
1251,CEK,55.305836,61.503333
1252,CEL,24.958333333333,-76.45
1253,CEM,65.573944,-144.780889
1254,CEN,27.392639,-109.833111
1255,CEO,-11.426389,15.101389
1256,CEP,-16.143056,-62.026111
1257,CEQ,43.546389,6.954167
1258,CER,49.650833,-1.475278
1259,CES,-32.7875,151.341667
1260,CET,47.081906,-0.877217
1261,CEU,34.671917,-82.886806
1262,CEV,39.698494,-85.129697
1263,CEW,30.778833,-86.522111
1264,CEX,65.051826,-146.047432
1265,CEY,36.664583,-88.372778
1266,CEZ,37.303,-108.628056
1267,CFA,58.230555555556,-157.5
1268,CFB,-22.921681,-42.074269
1269,CFC,-26.783333333333,-51.0
1270,CFD,30.715694,-96.331361
1271,CFE,45.785833,3.1625
1272,CFF,-8.783611,17.989722
1273,CFG,22.15,-80.414167
1274,CFH,-27.015,138.892222
1275,CFI,-17.019722,131.329722
1276,CFK,60.149226,-164.285632
1277,CFN,55.044192,-8.341
1278,CFO,-10.634444,-51.563611
1279,CFP,-18.717778,144.3125
1280,CFQ,49.036944444444,-116.49833333333
1281,CFR,49.173281,-0.449875
1282,CFS,-30.320556,153.116389
1283,CFT,32.957039,-109.211162
1284,CFU,39.601944,19.911667
1285,CFV,37.094048,-95.571894
1286,CGA,55.478831,-133.1478
1287,CGB,-15.652931,-56.116719
1288,CGC,-5.45,148.417
1289,CGD,28.918889,111.640278
1290,CGE,38.539333,-76.030389
1291,CGF,41.565111,-81.486361
1292,CGG,0.0,0.0
1293,CGH,-23.626692,-46.655375
1294,CGI,37.225317,-89.570752
1295,CGJ,-12.547,27.855
1296,CGM,9.253525,124.707075
1297,CGN,50.866,7.143
1298,CGO,34.519672,113.840889
1299,CGP,22.249611,91.813286
1300,CGQ,43.996214,125.685356
1301,CGR,-20.468667,-54.6725
1302,CGS,38.980583,-76.922306
1303,CGT,20.483,-12.383
1304,CGU,8.3,-62.733
1305,CGV,-32.280555,125.477222
1306,CGX,41.858888888889,-87.608333333333
1307,CGY,8.415619,124.611219
1308,CGZ,32.954889,-111.766833
1309,CHA,35.035194,-85.203556
1310,CHB,35.426666,74.081665
1311,CHC,-43.489444,172.534444
1312,CHD,33.307777777778,-111.65555555556
1313,CHE,51.95,-10.217
1314,CHF,35.141175,128.695792
1315,CHG,41.538056,120.435
1316,CHH,-6.201806,-77.856064
1317,CHI,41.883,-87.631
1318,CHJ,-20.206667,32.628332
1319,CHK,35.097361,-97.967694
1320,CHL,44.523583,-114.217917
1321,CHM,-9.149614,-78.52385
1322,CHN,35.878436,127.11955
1323,CHO,38.138639,-78.452861
1324,CHP,65.485472,-144.610784
1325,CHQ,35.531747,24.149678
1326,CHR,46.860278,1.721111
1327,CHS,32.898639,-80.040528
1328,CHT,-43.809999,-176.457222
1329,CHU,61.579056,-159.215639
1330,CHV,41.725834,-7.465556
1331,CHW,39.856944,98.341389
1332,CHX,9.458636,-82.516806
1333,CHY,-6.711944,156.396111
1334,CHZ,42.583192,-121.876126
1335,CIA,41.799361,12.594936
1336,CIB,33.404997,-118.415769
1337,CIC,39.795389,-121.858417
1338,CID,41.885085,-91.712288
1339,CIE,-33.359721,116.201667
1340,CIF,42.235,118.908333
1341,CIG,40.495221,-107.521647
1342,CIH,36.2475,113.125833
1343,CIJ,-11.040436,-68.782972
1344,CIK,66.645022,-143.73993
1345,CIL,64.897882,-163.703447
1346,CIM,6.367,-73.967
1347,CIN,42.046194,-94.789
1348,CIO,4.0666666666667,-73.733333333333
1349,CIP,-13.560278,32.587778
1350,CIQ,14.817,-89.517
1351,CIR,37.064472,-89.219611
1352,CIS,-2.768122,-171.710394
1353,CIT,42.364167,69.478889
1354,CIU,46.25075,-84.472389
1355,CIV,55.216666666667,-132.21666666667
1356,CIW,12.699167,-61.3425
1357,CIX,-6.787475,-79.828097
1358,CIY,36.995278,14.608056
1359,CIZ,-4.134056,-63.132556
1360,CJA,-7.139183,-78.4894
1361,CJB,11.030031,77.043383
1362,CJC,-22.498175,-68.903575
1363,CJD,1.333,-74.267
1364,CJH,51.626106,-124.141945
1365,CJI,24.033333333333,-54.1
1366,CJJ,36.7166,127.499119
1367,CJL,35.886592,71.800578
1368,CJM,10.7112,99.361706
1369,CJN,32.826111111111,-116.9725
1370,CJS,31.636133,-106.428667
1371,CJT,16.176592,-92.050356
1372,CJU,33.511305,126.493028
1373,CKA,36.75,-98.116667
1374,CKB,39.296639,-80.228083
1375,CKC,49.415569,31.995292
1376,CKD,61.867861,-158.134917
1377,CKE,39.002952,-122.796935
1378,CKG,29.719217,106.641678
1379,CKH,70.623056,147.901667
1380,CKI,-11.163611,132.483056
1381,CKK,36.283333333333,-91.5
1382,CKL,51.75,55.383333333333
1383,CKM,34.299722,-90.512306
1384,CKN,47.841657,-96.621454
1385,CKO,-23.152508,-50.602511
1386,CKR,48.6,-123.0
1387,CKS,-6.117806,-50.003472
1388,CKT,36.501178,61.064903
1389,CKU,60.543903,-145.726704
1390,CKV,36.621881,-87.414954
1391,CKX,64.071338,-141.952279
1392,CKY,9.576889,-13.611961
1393,CKZ,40.137722,26.426777
1394,CLA,23.433,91.183
1395,CLB,53.848465,-9.280306
1396,CLC,29.5575,-95.139166666667
1397,CLD,33.12825,-117.280083
1398,CLE,41.409417,-81.85498
1399,CLG,36.163139,-120.293814
1400,CLH,-31.773333,149.610001
1401,CLI,44.613279,-88.730698
1402,CLJ,46.785092,23.686119
1403,CLK,35.538272,-98.932789
1404,CLL,30.588583,-96.363833
1405,CLM,48.120194,-123.499694
1406,CLN,-7.320444,-47.458667
1407,CLO,3.543056,-76.381667
1408,CLP,58.833694,-158.529389
1409,CLQ,19.277011,-103.577397
1410,CLR,33.131332,-115.521389
1411,CLS,46.677029,-122.982747
1412,CLT,35.213741,-80.949069
1413,CLU,39.261917,-85.896333
1414,CLV,-17.72525,-48.607492
1415,CLW,27.976686,-82.75874
1416,CLX,-25.303889,-57.733889
1417,CLY,42.520364,8.793028
1418,CLZ,8.924656,-67.417094
1419,CMA,-28.03,145.622222
1420,CMB,7.180756,79.884117
1421,CMC,-2.896183,-40.857994
1422,CMD,-34.623889,148.028056
1423,CME,18.653739,-91.799017
1424,CMF,45.639167,5.88
1425,CMG,-19.011931,-57.673053
1426,CMH,39.997972,-82.891889
1427,CMI,40.038833,-88.277806
1428,CMJ,23.213056,119.4175
1429,CMK,-14.306944,35.1325
1430,CML,-19.912499,138.125
1431,CMM,17.45,-90.05
1432,CMN,33.367466,-7.589967
1433,CMO,5.293,48.439
1434,CMP,-9.319975,-50.328542
1435,CMQ,-22.773056,147.620556
1436,CMR,48.11035,7.359147
1437,CMS,10.3,50.233
1438,CMT,-2.2425,-49.506667
1439,CMU,-6.024292,144.970528
1440,CMV,-36.791667,175.508611
1441,CMW,21.420428,-77.847433
1442,CMX,47.168417,-88.489061
1443,CMY,43.958372,-90.737897
1444,CMZ,-25.316666666667,32.966666666667
1445,CNA,31.0,-110.267
1446,CNB,-30.983333,148.375556
1447,CNC,-10.05,143.066667
1448,CND,44.362222,28.488333
1449,CNE,38.428026,-105.105842
1450,CNG,45.658333,-0.3175
1451,CNH,43.370432,-72.368677
1452,CNI,39.266389,122.666944
1453,CNJ,-20.668611,140.504444
1454,CNK,39.549251,-97.652317
1455,CNL,57.503525,10.229372
1456,CNM,32.337472,-104.263278
1457,CNN,56.913917,124.913819
1458,CNO,33.974779,-117.636483
1459,CNP,70.743333,-22.660556
1460,CNQ,-27.445503,-58.761864
1461,CNR,-26.332542,-70.607308
1462,CNS,-16.885833,145.755278
1463,CNT,-27.2,-61.2
1464,CNU,37.668797,-95.485064
1465,CNV,-15.667028,-38.954667
1466,CNW,31.637806,-97.074139
1467,CNX,18.766847,98.962644
1468,CNY,38.754956,-109.754844
1469,CNZ,-13.710556,19.861111
1470,COA,38.030428,-120.414554
1471,COB,-15.548333,130.961943
1472,COC,-31.296944,-57.996631
1473,COD,44.520194,-109.023806
1474,COF,28.234963,-80.609985
1475,COG,5.083333,-76.7
1476,COH,26.330508,89.467203
1477,COI,28.341611,-80.685472
1478,COJ,-31.3325,149.267222
1479,COK,10.151994,76.401906
1480,COL,56.6,-6.617
1481,COM,31.841139,-99.403611
1482,CON,43.202722,-71.502278
1483,COO,6.357228,2.384353
1484,COP,42.629242,-74.890988
1485,COQ,48.135672,114.646378
1486,COR,-31.323619,-64.207953
1487,COS,38.805806,-104.700778
1488,COT,28.456694,-99.218333
1489,COU,38.818093,-92.219629
1490,COV,40.264772,-7.479958
1491,COW,-29.967,-71.333
1492,COX,24.158933,-77.589758
1493,COY,-21.794444,117.754722
1494,COZ,18.9,-70.717
1495,CPA,4.367638,-7.700117
1496,CPB,8.633333,-77.333333
1497,CPC,-40.075383,-71.137294
1498,CPD,-29.04,134.720833
1499,CPE,19.816794,-90.500314
1500,CPF,-7.183,111.533
1501,CPG,-40.778056,-62.980278
1502,CPH,55.617917,12.655972
1503,CPI,-52.0,-61.066666666667
1504,CPL,3.717,-75.467
1505,CPM,33.890016,-118.243683
1506,CPN,-10.167,148.367
1507,CPO,-27.261247,-70.779222
1508,CPQ,-22.859242,-47.108183
1509,CPR,42.908,-106.464417
1510,CPS,38.570724,-90.156221
1511,CPT,-33.964806,18.601667
1512,CPU,-1.793333,-44.847222
1513,CPV,-7.269917,-35.896364
1514,CPX,18.313289,-65.304323
1515,CQA,40.484278,-84.558194
1516,CQD,32.297221,50.842222
1517,CQF,50.960933,1.951433
1518,CQP,-14.970833,145.311667
1519,CQS,-12.421061,-64.251644
1520,CQT,1.617,-74.2
1521,CRA,44.318139,23.888611
1522,CRB,-29.521944,148.58223
1523,CRC,4.758181,-75.955753
1524,CRD,-45.785347,-67.465508
1525,CRE,33.81175,-78.723944
1526,CRF,4.937,15.894
1527,CRG,30.336333,-81.514444
1528,CRH,-27.65,151.95
1529,CRI,22.745561,-74.182353
1530,CRJ,-31.894444,132.296389
1531,CRK,15.185989,120.560325
1532,CRL,50.46,4.452778
1533,CRM,12.502417,124.635778
1534,CRN,57.667,-4.033
1535,CRO,36.102639,-119.594667
1536,CRP,27.770361,-97.501222
1537,CRQ,-17.652283,-39.253069
1538,CRR,-29.883,-61.95
1539,CRS,32.028056,-96.400583
1540,CRT,33.178333,-91.880188
1541,CRU,12.476944,-61.472222
1542,CRV,38.997225,17.080169
1543,CRW,38.373139,-81.593194
1544,CRX,34.914968,-88.603484
1545,CRY,-15.501944,128.533888
1546,CRZ,39.083333,63.613333
